instanceID	label	comment	annotator
pair_13_(Genesis 1:1)	2		shur
pair_1_(2 Corinthians 5:7)	3		shur
pair_65_(1 Samuel 16:7)	2		shur
pair_122_(1 John 4:8)	2		shur
pair_22_(1 John 4:8)	4		shur
pair_88_(Exodus 20:3)	1		shur
pair_96_(2 Corinthians 5:7)	4		shur
pair_76_(John 8:32)	2		shur
pair_112_(1 John 4:8)	3		shur
pair_34_(2 Corinthians 5:17)	1		shur
pair_5_(Exodus 20:3)	2		shur
pair_93_(1 Samuel 16:7)	2		shur
pair_95_(Hebrews 11:1)	2		shur
pair_99_(2 Corinthians 5:7)	1		shur
pair_64_(1 Samuel 16:7)	2		shur
pair_105_(Hebrews 11:1)	-		shur
pair_90_(Jeremiah 17:9)	1		shur
pair_139_(Jeremiah 17:9)	4		shur
pair_144_(Exodus 20:3)	1		shur
pair_136_(2 Corinthians 5:7)	3		shur
pair_146_(1 John 4:8)	4		shur
pair_88_(1 Samuel 16:7)	4		shur
pair_82_(Exodus 20:3)	1		shur
pair_103_(Ephesians 5:25)	2		shur
pair_75_(1 Samuel 16:7)	2		shur
pair_9_(John 8:32)	1		shur
pair_115_(Genesis 1:1)	1		shur
pair_144_(Genesis 1:1)	2		shur
pair_19_(2 Corinthians 5:7)	3		shur
pair_124_(Exodus 20:3)	2		shur
pair_38_(2 Corinthians 5:17)	3		shur
pair_18_(Exodus 20:3)	1		shur
pair_75_(Exodus 20:3)	3		shur
pair_37_(2 Corinthians 5:7)	3		shur
pair_22_(1 Samuel 16:7)	3		shur
pair_63_(1 Samuel 16:7)	3		shur
pair_16_(1 John 4:8)	2		shur
pair_10_(John 8:32)	1		shur
pair_14_(Genesis 1:1)	2		shur
pair_38_(Hebrews 11:1)	2		shur
pair_109_(2 Corinthians 5:7)	1		shur
pair_41_(1 John 4:8)	4		shur
pair_24_(2 Corinthians 5:17)	2		shur
pair_2_(Genesis 1:1)	1		shur
pair_147_(1 John 4:8)	3		shur
pair_124_(Genesis 1:1)	2		shur
pair_123_(Exodus 20:3)	4		shur
pair_64_(Exodus 20:3)	2		shur
pair_72_(2 Corinthians 5:17)	2		shur
pair_5_(Jeremiah 17:9)	1		shur
pair_86_(2 Corinthians 5:17)	3		shur
pair_84_(Genesis 1:1)	2		shur
pair_117_(1 John 4:8)	2		shur
pair_135_(Ephesians 5:25)	4		shur
pair_131_(John 8:32)	3		shur
pair_109_(Jeremiah 17:9)	2		shur
pair_129_(1 Samuel 16:7)	2		shur
pair_83_(2 Corinthians 5:17)	2		shur
pair_48_(Genesis 1:1)	3		shur
pair_30_(1 John 4:8)	3		shur
pair_52_(1 Samuel 16:7)	2		shur
pair_149_(Ephesians 5:25)	2		shur
pair_101_(Jeremiah 17:9)	4		shur
pair_128_(2 Corinthians 5:17)	1		shur
pair_8_(Hebrews 11:1)	1		shur
pair_19_(Exodus 20:3)	1		shur
pair_40_(Genesis 1:1)	2		shur
pair_147_(John 8:32)	2		shur
pair_140_(Hebrews 11:1)	2		shur
pair_124_(1 John 4:8)	3		shur
pair_95_(2 Corinthians 5:17)	1		shur
pair_5_(Ephesians 5:25)	2		shur
pair_15_(Genesis 1:1)	2		shur
pair_42_(2 Corinthians 5:7)	4		shur
pair_28_(Jeremiah 17:9)	1		shur
pair_65_(Jeremiah 17:9)	2		shur
pair_111_(Exodus 20:3)	1		shur
pair_113_(Ephesians 5:25)	1		shur
pair_80_(1 John 4:8)	3		shur
pair_127_(Genesis 1:1)	3		shur
pair_107_(2 Corinthians 5:7)	1		shur
pair_100_(1 Samuel 16:7)	2		shur
pair_1_(2 Corinthians 5:17)	4		shur
pair_106_(Jeremiah 17:9)	1		shur
pair_31_(Exodus 20:3)	4		shur
pair_54_(1 Samuel 16:7)	3		shur
pair_36_(John 8:32)	2		shur
pair_11_(2 Corinthians 5:17)	2		shur
pair_12_(2 Corinthians 5:7)	1		shur
pair_136_(1 Samuel 16:7)	2		shur
pair_90_(1 John 4:8)	3		shur
pair_46_(Ephesians 5:25)	-		shur
pair_11_(Ephesians 5:25)	3		Nisha
pair_19_(Genesis 1:1)	2		Nisha
pair_122_(2 Corinthians 5:17)	2		Nisha
pair_130_(Jeremiah 17:9)	1		Nisha
pair_144_(1 Samuel 16:7)	2		Nisha
pair_119_(1 John 4:8)	3		Nisha
pair_78_(2 Corinthians 5:17)	1		Nisha
pair_61_(Ephesians 5:25)	3		Nisha
pair_107_(Exodus 20:3)	2		Nisha
pair_7_(2 Corinthians 5:17)	1		Nisha
pair_40_(Ephesians 5:25)	4		Nisha
pair_81_(Exodus 20:3)	3		Nisha
pair_119_(Hebrews 11:1)	2		Nisha
pair_135_(1 John 4:8)	3		Nisha
pair_85_(John 8:32)	2		Nisha
pair_64_(2 Corinthians 5:7)	2		Nisha
pair_58_(Ephesians 5:25)	2		Nisha
pair_79_(1 John 4:8)	3		Nisha
pair_13_(2 Corinthians 5:7)	3		Nisha
pair_111_(Exodus 20:3)	1		Nisha
pair_79_(2 Corinthians 5:7)	1		Nisha
pair_118_(2 Corinthians 5:7)	3		Nisha
pair_21_(Hebrews 11:1)	1		Nisha
pair_67_(1 John 4:8)	3		Nisha
pair_70_(2 Corinthians 5:7)	4		Nisha
pair_6_(2 Corinthians 5:7)	2		Nisha
pair_59_(John 8:32)	1		Nisha
pair_73_(Ephesians 5:25)	4		Nisha
pair_88_(Exodus 20:3)	2		Nisha
pair_42_(2 Corinthians 5:7)	1		Nisha
pair_42_(Exodus 20:3)	2		Nisha
pair_112_(2 Corinthians 5:17)	1		Nisha
pair_52_(John 8:32)	3		Nisha
pair_93_(Jeremiah 17:9)	3		Nisha
pair_17_(1 John 4:8)	4		Nisha
pair_80_(Ephesians 5:25)	3		Nisha
pair_127_(1 John 4:8)	3		Nisha
pair_138_(1 Samuel 16:7)	2		Nisha
pair_109_(2 Corinthians 5:7)	1		Nisha
pair_58_(Jeremiah 17:9)	1		Nisha
pair_131_(Jeremiah 17:9)	2		Nisha
pair_86_(Ephesians 5:25)	1		Nisha
pair_86_(John 8:32)	1		Nisha
pair_24_(Ephesians 5:25)	2		Nisha
pair_89_(Jeremiah 17:9)	2		shur
pair_120_(Ephesians 5:25)	3		Nisha
pair_137_(1 John 4:8)	3		Nisha
pair_6_(Ephesians 5:25)	3		Nisha
pair_83_(Exodus 20:3)	2		Nisha
pair_82_(Genesis 1:1)	2		Nisha
pair_57_(John 8:32)	2		shur
pair_17_(1 Samuel 16:7)	1		Nisha
pair_90_(Jeremiah 17:9)	1		Nisha
pair_12_(Jeremiah 17:9)	1		Nisha
pair_44_(Exodus 20:3)	1		Nisha
pair_95_(Hebrews 11:1)	3		Nisha
pair_133_(1 John 4:8)	2		Nisha
pair_15_(2 Corinthians 5:17)	2		Nisha
pair_93_(Hebrews 11:1)	1		Nisha
pair_58_(John 8:32)	2		Nisha
pair_52_(Hebrews 11:1)	1		Nisha
pair_122_(2 Corinthians 5:7)	1		Nisha
pair_1_(1 Samuel 16:7)	1		Nisha
pair_98_(Exodus 20:3)	1		Nisha
pair_30_(Jeremiah 17:9)	1		Nisha
pair_64_(Genesis 1:1)	1		Nisha
pair_145_(2 Corinthians 5:7)	3		shur
pair_135_(Genesis 1:1)	3		shur
pair_50_(John 8:32)	2		Nisha
pair_44_(Ephesians 5:25)	2		shur
pair_149_(1 Samuel 16:7)	2		shur
pair_36_(1 Samuel 16:7)	1		Nisha
pair_100_(Genesis 1:1)	2		Nisha
pair_136_(1 John 4:8)	4		Nisha
pair_58_(Hebrews 11:1)	2		Nisha
pair_14_(John 8:32)	2		Nisha
pair_69_(1 John 4:8)	3		Nisha
pair_93_(Genesis 1:1)	2		Nisha
pair_138_(2 Corinthians 5:17)	3		Nisha
pair_100_(John 8:32)	1		Nisha
pair_8_(2 Corinthians 5:7)	3		shur
pair_30_(Hebrews 11:1)	3		Nisha
pair_128_(Exodus 20:3)	1		Nisha
pair_88_(John 8:32)	2		Nisha
pair_132_(1 Samuel 16:7)	1		Nisha
pair_22_(John 8:32)	2		Nisha
pair_84_(Exodus 20:3)	3		Nisha
pair_71_(Genesis 1:1)	2		shur
pair_6_(Genesis 1:1)	2		Nisha
pair_9_(Genesis 1:1)	2		Nisha
pair_88_(2 Corinthians 5:7)	3		shur
pair_111_(John 8:32)	2		Nisha
pair_91_(Hebrews 11:1)	3		Nisha
pair_147_(2 Corinthians 5:7)	3		Nisha
pair_13_(1 Samuel 16:7)	2		Nisha
pair_102_(1 Samuel 16:7)	3		Nisha
pair_13_(Exodus 20:3)	2		shur
pair_100_(Ephesians 5:25)	3		Nisha
pair_25_(Hebrews 11:1)	1		Nisha
pair_8_(Ephesians 5:25)	3		Nisha
pair_99_(Hebrews 11:1)	3		Nisha
pair_102_(Jeremiah 17:9)	1		Nisha
pair_60_(1 Samuel 16:7)	1		Nisha
pair_147_(1 Samuel 16:7)	2		Nisha
pair_62_(John 8:32)	2		Nisha
pair_80_(John 8:32)	2		Nisha
pair_16_(2 Corinthians 5:7)	3		Nisha
pair_1_(Genesis 1:1)	2		Nisha
pair_119_(Exodus 20:3)	3		Nisha
pair_1_(2 Corinthians 5:7)	3		Nisha
pair_138_(2 Corinthians 5:7)	1		Nisha
pair_14_(2 Corinthians 5:7)	2		shur
pair_45_(1 John 4:8)	2		Nisha
pair_102_(Genesis 1:1)	3		Nisha
pair_90_(Ephesians 5:25)	2		Nisha
pair_124_(Ephesians 5:25)	3		Nisha
pair_107_(Genesis 1:1)	3		Nisha
pair_102_(Hebrews 11:1)	3		Nisha
pair_130_(2 Corinthians 5:7)	3		Nisha
pair_139_(1 John 4:8)	4		Nisha
pair_129_(1 Samuel 16:7)	3		Nisha
pair_100_(2 Corinthians 5:7)	2		Nisha
pair_66_(Ephesians 5:25)	3		Nisha
pair_138_(John 8:32)	1		Nisha
pair_63_(Exodus 20:3)	2		Nisha
pair_131_(1 Samuel 16:7)	3		Nisha
pair_114_(2 Corinthians 5:17)	2		Nisha
pair_66_(John 8:32)	1		Nisha
pair_138_(Ephesians 5:25)	2		Nisha
pair_144_(Ephesians 5:25)	2		Nisha
pair_48_(Exodus 20:3)	2		Nisha
pair_126_(1 John 4:8)	3		Nisha
pair_41_(Hebrews 11:1)	3		Nisha
pair_69_(Hebrews 11:1)	1		Nisha
pair_104_(1 John 4:8)	4		Nisha
pair_113_(1 John 4:8)	3		Nisha
pair_12_(Ephesians 5:25)	1		Nisha
pair_101_(Ephesians 5:25)	2		Nisha
pair_48_(Jeremiah 17:9)	3		Nisha
pair_33_(Exodus 20:3)	1		Nisha
pair_121_(2 Corinthians 5:17)	1		Nisha
pair_25_(Ephesians 5:25)	3		Nisha
pair_26_(Ephesians 5:25)	3		Nisha
pair_136_(Jeremiah 17:9)	2		shur
pair_148_(2 Corinthians 5:17)	3		Nisha
pair_144_(2 Corinthians 5:17)	-		shur
pair_106_(Hebrews 11:1)	3		Nisha
pair_11_(Hebrews 11:1)	3		Nisha
pair_43_(Exodus 20:3)	2		Nisha
pair_133_(Hebrews 11:1)	1		Nisha
pair_112_(Ephesians 5:25)	3		Nisha
pair_2_(Jeremiah 17:9)	1		Nisha
pair_122_(1 John 4:8)	3		Nisha
pair_39_(Jeremiah 17:9)	1		Nisha
pair_8_(2 Corinthians 5:17)	3		shur
pair_35_(Ephesians 5:25)	3		Nisha
pair_33_(John 8:32)	2		Nisha
pair_146_(Genesis 1:1)	1		Nisha
pair_94_(Jeremiah 17:9)	1		Nisha
pair_123_(2 Corinthians 5:17)	3		Nisha
pair_88_(2 Corinthians 5:7)	2		Nisha
pair_149_(Hebrews 11:1)	2		shur
pair_65_(2 Corinthians 5:7)	2		Nisha
pair_0_(Exodus 20:3)	1		Nisha
pair_35_(2 Corinthians 5:17)	1		Nisha
pair_78_(1 Samuel 16:7)	4		shur
pair_111_(1 Samuel 16:7)	2		shur
pair_41_(John 8:32)	1		Nisha
pair_139_(2 Corinthians 5:17)	1		Nisha
pair_9_(Exodus 20:3)	1		Nisha
pair_21_(John 8:32)	1		Nisha
pair_19_(Ephesians 5:25)	2		Nisha
pair_74_(Hebrews 11:1)	3		Nisha
pair_137_(Hebrews 11:1)	3		Nisha
pair_2_(2 Corinthians 5:7)	2		Nisha
pair_103_(1 Samuel 16:7)	2		Nisha
pair_115_(Jeremiah 17:9)	1		Nisha
pair_75_(Genesis 1:1)	2		Nisha
pair_80_(1 John 4:8)	3		Nisha
pair_34_(John 8:32)	1		Nisha
pair_70_(Jeremiah 17:9)	3		Nisha
pair_66_(Genesis 1:1)	1		Nisha
pair_83_(John 8:32)	2		Nisha
pair_20_(1 John 4:8)	3		Nisha
pair_87_(2 Corinthians 5:7)	3		Nisha
pair_103_(John 8:32)	1		shur
pair_121_(Genesis 1:1)	2		Nisha
pair_106_(1 John 4:8)	4		Nisha
pair_137_(2 Corinthians 5:7)	1		Nisha
pair_65_(Jeremiah 17:9)	1		Nisha
pair_91_(Genesis 1:1)	1		Nisha
pair_109_(1 John 4:8)	4		Nisha
pair_134_(Genesis 1:1)	2		shur
pair_60_(Exodus 20:3)	2		shur
pair_63_(Genesis 1:1)	2		shur
pair_40_(Hebrews 11:1)	2		Nisha
pair_135_(Ephesians 5:25)	3		Nisha
pair_71_(2 Corinthians 5:17)	1		Nisha
pair_97_(2 Corinthians 5:7)	1		Nisha
pair_19_(1 John 4:8)	3		shur
pair_29_(Genesis 1:1)	2		Nisha
pair_11_(2 Corinthians 5:17)	3		Nisha
pair_12_(2 Corinthians 5:7)	2		Nisha
pair_39_(Ephesians 5:25)	2		shur
pair_84_(John 8:32)	2		Nisha
pair_92_(1 Samuel 16:7)	2		Nisha
pair_98_(Genesis 1:1)	2		Nisha
pair_101_(Hebrews 11:1)	3		Nisha
pair_77_(1 Samuel 16:7)	1		Nisha
pair_22_(Ephesians 5:25)	3		Nisha
pair_115_(John 8:32)	2		Nisha
pair_121_(Exodus 20:3)	1		Nisha
pair_9_(1 John 4:8)	2		Nisha
pair_81_(Genesis 1:1)	2		shur
pair_35_(John 8:32)	1		Nisha
pair_41_(Hebrews 11:1)	4		shur
pair_69_(Genesis 1:1)	3		Nisha
pair_134_(2 Corinthians 5:17)	1		Nisha
pair_3_(Genesis 1:1)	1		Nisha
pair_40_(1 John 4:8)	4		Nisha
pair_103_(2 Corinthians 5:7)	3		Nisha
pair_25_(2 Corinthians 5:7)	2		Nisha
pair_51_(Genesis 1:1)	3		shur
pair_12_(2 Corinthians 5:17)	1		shur
pair_104_(Exodus 20:3)	2		shur
pair_96_(2 Corinthians 5:17)	1		shur
pair_116_(John 8:32)	1		shur
pair_61_(Exodus 20:3)	3		shur
pair_122_(Exodus 20:3)	3		Nisha
pair_63_(1 John 4:8)	2		Nisha
pair_47_(Hebrews 11:1)	-		shur
pair_65_(Ephesians 5:25)	3		shur
pair_60_(Genesis 1:1)	2		shur
pair_107_(John 8:32)	2		shur
pair_22_(Genesis 1:1)	2		shur
pair_144_(2 Corinthians 5:7)	1		shur
pair_54_(Jeremiah 17:9)	2		shur
pair_34_(John 8:32)	2		shur
pair_35_(Ephesians 5:25)	4		shur
pair_42_(John 8:32)	1		shur
pair_132_(Jeremiah 17:9)	2		shur
pair_12_(1 Samuel 16:7)	3		shur
pair_119_(1 Samuel 16:7)	3		shur
pair_130_(Exodus 20:3)	2		shur
pair_98_(Hebrews 11:1)	3		shur
pair_44_(1 John 4:8)	3		shur
pair_58_(1 Samuel 16:7)	3		shur
pair_83_(Exodus 20:3)	3		shur
pair_93_(Jeremiah 17:9)	2		shur
pair_30_(2 Corinthians 5:17)	2		shur
pair_94_(Exodus 20:3)	2		shur
pair_66_(Genesis 1:1)	2		shur
pair_148_(1 Samuel 16:7)	3		shur
pair_93_(2 Corinthians 5:7)	4		shur
pair_8_(2 Corinthians 5:7)	2		Nisha
pair_63_(Hebrews 11:1)	3		Nisha
pair_15_(1 John 4:8)	3		Nisha
pair_86_(Genesis 1:1)	1		Nisha
pair_73_(Hebrews 11:1)	2		Nisha
pair_63_(Genesis 1:1)	3		Nisha
pair_118_(Jeremiah 17:9)	2		Nisha
pair_62_(2 Corinthians 5:7)	3		Nisha
pair_54_(1 John 4:8)	3		Nisha
pair_133_(Exodus 20:3)	2		Nisha
pair_38_(Exodus 20:3)	2		Nisha
pair_124_(John 8:32)	2		Nisha
pair_108_(John 8:32)	2		Nisha
pair_7_(John 8:32)	1		Nisha
pair_28_(1 John 4:8)	3		Nisha
pair_148_(John 8:32)	1		Nisha
pair_111_(Hebrews 11:1)	-		shur
pair_123_(Jeremiah 17:9)	3		Nisha
pair_138_(2 Corinthians 5:7)	4		shur
pair_139_(1 Samuel 16:7)	1		Nisha
pair_45_(Genesis 1:1)	1		Nisha
pair_77_(John 8:32)	2		Nisha
pair_95_(John 8:32)	1		shur
pair_117_(1 John 4:8)	2		Nisha
pair_40_(Exodus 20:3)	2		Nisha
pair_23_(John 8:32)	1		Nisha
pair_146_(Ephesians 5:25)	3		Nisha
pair_86_(1 Samuel 16:7)	3		shur
pair_42_(Jeremiah 17:9)	2		shur
pair_31_(Exodus 20:3)	3		Nisha
pair_59_(Genesis 1:1)	2		shur
pair_13_(Hebrews 11:1)	3		Nisha
pair_130_(1 John 4:8)	3		Nisha
pair_135_(John 8:32)	2		shur
pair_52_(Jeremiah 17:9)	3		shur
pair_48_(2 Corinthians 5:17)	2		shur
pair_45_(2 Corinthians 5:7)	1		shur
pair_54_(1 Samuel 16:7)	3		Nisha
pair_9_(Jeremiah 17:9)	2		shur
pair_115_(1 John 4:8)	3		shur
pair_63_(John 8:32)	2		shur
pair_70_(John 8:32)	1		shur
pair_32_(1 John 4:8)	3		shur
pair_92_(Jeremiah 17:9)	3		shur
pair_111_(2 Corinthians 5:7)	3		shur
pair_141_(2 Corinthians 5:7)	2		shur
pair_80_(Genesis 1:1)	3		Nisha
pair_31_(Jeremiah 17:9)	3		shur
pair_124_(Hebrews 11:1)	3		Nisha
pair_28_(Exodus 20:3)	2		Nisha
pair_52_(Exodus 20:3)	2		Nisha
pair_69_(John 8:32)	1		Nisha
pair_106_(Genesis 1:1)	1		Nisha
pair_120_(2 Corinthians 5:17)	3		Nisha
pair_19_(1 John 4:8)	3		Nisha
pair_14_(Ephesians 5:25)	3		Nisha
pair_20_(John 8:32)	1		Nisha
pair_24_(Hebrews 11:1)	3		shur
pair_129_(2 Corinthians 5:7)	1		shur
pair_130_(Ephesians 5:25)	3		Nisha
pair_20_(Genesis 1:1)	2		shur
pair_37_(2 Corinthians 5:7)	2		Nisha
pair_72_(Jeremiah 17:9)	1		Nisha
pair_79_(John 8:32)	2		shur
pair_90_(1 Samuel 16:7)	2		Nisha
pair_65_(2 Corinthians 5:17)	1		Nisha
pair_105_(1 Samuel 16:7)	3		shur
pair_91_(Ephesians 5:25)	-		shur
pair_31_(Genesis 1:1)	2		Nisha
pair_120_(Exodus 20:3)	2		Nisha
pair_128_(Jeremiah 17:9)	1		Nisha
pair_143_(1 Samuel 16:7)	2		Nisha
pair_110_(Jeremiah 17:9)	1		Nisha
pair_120_(Jeremiah 17:9)	1		Nisha
pair_57_(Ephesians 5:25)	1		Nisha
pair_67_(Genesis 1:1)	2		Nisha
pair_56_(1 John 4:8)	3		Nisha
pair_7_(Exodus 20:3)	3		Nisha
pair_110_(1 John 4:8)	3		Nisha
pair_119_(John 8:32)	3		Nisha
pair_82_(John 8:32)	1		Nisha
pair_39_(Ephesians 5:25)	1		Nisha
pair_62_(Genesis 1:1)	2		Nisha
pair_24_(Jeremiah 17:9)	2		shur
pair_101_(1 Samuel 16:7)	2		Nisha
pair_15_(Hebrews 11:1)	2		Nisha
pair_149_(John 8:32)	3		Nisha
pair_114_(Jeremiah 17:9)	1		Nisha
pair_17_(John 8:32)	3		Nisha
pair_11_(2 Corinthians 5:7)	2		Nisha
pair_36_(Jeremiah 17:9)	1		Nisha
pair_109_(Hebrews 11:1)	3		Nisha
pair_130_(2 Corinthians 5:17)	3		Nisha
pair_58_(2 Corinthians 5:17)	1		Nisha
pair_10_(2 Corinthians 5:17)	1		Nisha
pair_143_(1 John 4:8)	3		Nisha
pair_0_(1 John 4:8)	3		Nisha
pair_115_(1 Samuel 16:7)	3		shur
pair_57_(1 John 4:8)	4		shur
pair_43_(2 Corinthians 5:17)	3		Nisha
pair_17_(Genesis 1:1)	2		Nisha
pair_126_(Hebrews 11:1)	3		Nisha
pair_13_(2 Corinthians 5:17)	3		shur
pair_127_(Jeremiah 17:9)	1		Nisha
pair_45_(2 Corinthians 5:7)	1		Nisha
pair_93_(2 Corinthians 5:7)	1		Nisha
pair_49_(2 Corinthians 5:17)	1		Nisha
pair_32_(1 Samuel 16:7)	2		Nisha
pair_68_(Exodus 20:3)	2		Nisha
pair_104_(Exodus 20:3)	1		Nisha
pair_36_(Genesis 1:1)	2		Nisha
pair_98_(Jeremiah 17:9)	2		Nisha
pair_28_(Genesis 1:1)	2		Nisha
pair_136_(Genesis 1:1)	2		Nisha
pair_72_(2 Corinthians 5:7)	3		Nisha
pair_136_(Hebrews 11:1)	2		Nisha
pair_35_(2 Corinthians 5:7)	1		Nisha
pair_77_(Jeremiah 17:9)	4		Nisha
pair_51_(Exodus 20:3)	1		Nisha
pair_84_(Genesis 1:1)	2		Nisha
pair_118_(Hebrews 11:1)	2		Nisha
pair_106_(Ephesians 5:25)	2		Nisha
pair_116_(2 Corinthians 5:17)	2		Nisha
pair_105_(Exodus 20:3)	2		Nisha
pair_70_(Ephesians 5:25)	1		Nisha
pair_96_(Jeremiah 17:9)	1		Nisha
pair_65_(Genesis 1:1)	1		Nisha
pair_127_(Genesis 1:1)	3		Nisha
pair_49_(Jeremiah 17:9)	2		Nisha
pair_25_(2 Corinthians 5:17)	2		Nisha
pair_34_(1 John 4:8)	3		Nisha
pair_25_(1 Samuel 16:7)	1		Nisha
pair_33_(1 John 4:8)	2		Nisha
pair_67_(Exodus 20:3)	2		Nisha
pair_51_(2 Corinthians 5:7)	4		shur
pair_72_(2 Corinthians 5:7)	3		shur
pair_19_(Hebrews 11:1)	2		shur
pair_65_(John 8:32)	1		shur
pair_35_(1 John 4:8)	4		shur
pair_103_(Jeremiah 17:9)	3		shur
pair_18_(Hebrews 11:1)	4		shur
pair_82_(1 John 4:8)	3		shur
pair_29_(John 8:32)	2		shur
pair_149_(2 Corinthians 5:7)	2		shur
pair_51_(Ephesians 5:25)	3		shur
pair_75_(John 8:32)	2		shur
pair_58_(2 Corinthians 5:7)	1		shur
pair_39_(1 John 4:8)	4		shur
pair_17_(2 Corinthians 5:17)	-		shur
pair_64_(Hebrews 11:1)	4		shur
pair_65_(Genesis 1:1)	1		shur
pair_102_(1 Samuel 16:7)	2		shur
pair_69_(1 Samuel 16:7)	2		shur
pair_35_(2 Corinthians 5:17)	3		shur
pair_14_(Jeremiah 17:9)	4		shur
pair_108_(Jeremiah 17:9)	4		shur
pair_95_(Exodus 20:3)	2		shur
pair_25_(Ephesians 5:25)	2		shur
pair_26_(1 Samuel 16:7)	4		shur
pair_32_(Ephesians 5:25)	2		shur
pair_47_(John 8:32)	2		shur
pair_41_(2 Corinthians 5:7)	1		shur
pair_114_(Jeremiah 17:9)	3		shur
pair_32_(2 Corinthians 5:7)	3		shur
pair_71_(Jeremiah 17:9)	4		shur
pair_133_(2 Corinthians 5:7)	4		shur
pair_15_(1 John 4:8)	4		shur
pair_122_(John 8:32)	3		shur
pair_120_(1 John 4:8)	4		shur
pair_146_(John 8:32)	1		shur
pair_64_(1 John 4:8)	3		shur
pair_2_(1 Samuel 16:7)	2		shur
pair_25_(Genesis 1:1)	1		shur
pair_16_(1 Samuel 16:7)	4		shur
pair_26_(Jeremiah 17:9)	3		shur
pair_137_(Hebrews 11:1)	4		shur
pair_116_(Hebrews 11:1)	2		shur
pair_117_(John 8:32)	2		shur
pair_88_(John 8:32)	1		shur
pair_68_(Exodus 20:3)	2		shur
pair_128_(Genesis 1:1)	3		shur
pair_37_(1 Samuel 16:7)	3		shur
pair_138_(Ephesians 5:25)	2		shur
pair_45_(2 Corinthians 5:17)	3		shur
pair_114_(1 John 4:8)	3		shur
pair_46_(1 Samuel 16:7)	4		shur
pair_60_(2 Corinthians 5:7)	1		shur
pair_28_(1 Samuel 16:7)	3		shur
pair_97_(1 Samuel 16:7)	3		shur
pair_74_(Jeremiah 17:9)	4		shur
pair_41_(2 Corinthians 5:17)	2		shur
pair_91_(Jeremiah 17:9)	3		shur
pair_52_(John 8:32)	3		shur
pair_7_(John 8:32)	3		shur
pair_37_(Exodus 20:3)	3		shur
pair_71_(Hebrews 11:1)	3		shur
pair_101_(Exodus 20:3)	1		shur
pair_56_(2 Corinthians 5:17)	-		shur
pair_127_(Ephesians 5:25)	4		shur
pair_62_(Exodus 20:3)	2		shur
pair_93_(Exodus 20:3)	3		shur
pair_100_(2 Corinthians 5:17)	3		shur
pair_136_(1 John 4:8)	4		shur
pair_87_(John 8:32)	1		shur
pair_111_(Jeremiah 17:9)	1		shur
pair_11_(1 Samuel 16:7)	2		shur
pair_75_(Genesis 1:1)	2		shur
pair_106_(1 Samuel 16:7)	4		shur
pair_82_(Jeremiah 17:9)	2		Nisha
pair_47_(2 Corinthians 5:17)	4		shur
pair_32_(Genesis 1:1)	2		Nisha
pair_129_(John 8:32)	1		shur
pair_55_(John 8:32)	1		Nisha
pair_52_(Genesis 1:1)	3		shur
pair_69_(John 8:32)	1		shur
pair_67_(Hebrews 11:1)	3		shur
pair_25_(1 John 4:8)	4		shur
pair_107_(1 Samuel 16:7)	2		shur
pair_129_(Hebrews 11:1)	1		Nisha
pair_74_(Jeremiah 17:9)	2		Nisha
pair_96_(John 8:32)	1		Nisha
pair_114_(1 Samuel 16:7)	1		Nisha
pair_89_(2 Corinthians 5:17)	3		shur
pair_37_(2 Corinthians 5:17)	3		shur
pair_105_(2 Corinthians 5:17)	3		shur
pair_85_(Genesis 1:1)	2		Nisha
pair_32_(Hebrews 11:1)	2		Nisha
pair_26_(Jeremiah 17:9)	1		Nisha
pair_57_(Jeremiah 17:9)	1		Nisha
pair_10_(John 8:32)	1		Nisha
pair_77_(1 Samuel 16:7)	1		shur
pair_53_(1 Samuel 16:7)	2		shur
pair_113_(Exodus 20:3)	2		shur
pair_140_(Genesis 1:1)	3		shur
pair_149_(Exodus 20:3)	3		shur
pair_97_(Ephesians 5:25)	2		Nisha
pair_9_(Hebrews 11:1)	3		shur
pair_76_(Genesis 1:1)	3		Nisha
pair_132_(2 Corinthians 5:7)	2		Nisha
pair_148_(Ephesians 5:25)	2		Nisha
pair_16_(Exodus 20:3)	1		Nisha
pair_86_(Jeremiah 17:9)	1		Nisha
pair_69_(2 Corinthians 5:17)	1		Nisha
pair_77_(Exodus 20:3)	1		Nisha
pair_121_(1 John 4:8)	4		shur
pair_28_(2 Corinthians 5:17)	4		shur
pair_124_(1 Samuel 16:7)	2		shur
pair_26_(2 Corinthians 5:7)	4		shur
pair_4_(1 Samuel 16:7)	3		Nisha
pair_101_(John 8:32)	3		shur
pair_11_(John 8:32)	1		Nisha
pair_54_(Hebrews 11:1)	3		shur
pair_52_(1 John 4:8)	3		Nisha
pair_87_(Ephesians 5:25)	2		Nisha
pair_32_(Exodus 20:3)	1		Nisha
pair_30_(Exodus 20:3)	2		Nisha
pair_31_(Hebrews 11:1)	1		Nisha
pair_65_(Hebrews 11:1)	3		Nisha
pair_7_(Genesis 1:1)	2		Nisha
pair_27_(Genesis 1:1)	2		Nisha
pair_137_(1 Samuel 16:7)	1		Nisha
pair_11_(Exodus 20:3)	2		Nisha
pair_117_(John 8:32)	2		Nisha
pair_12_(2 Corinthians 5:17)	1		Nisha
pair_134_(Hebrews 11:1)	2		Nisha
pair_53_(2 Corinthians 5:17)	1		Nisha
pair_137_(Ephesians 5:25)	4		Nisha
